accessor/identifier,accessor/identifierType,category,identifier,kind,timeStamp,type,outOfProcess,initiatedType,context,domain,contextVerificationType,domainType,firstTimeStamp,bundleID,domainOwner,hits,domainClassification
com.apple.mobilemail,bundleID,contacts,6D2AF331-1835-4E5A-B359-47FD9FE113C4,intervalBegin,2022-04-19T12:31:04.377+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6D2AF331-1835-4E5A-B359-47FD9FE113C4,intervalEnd,2022-04-19T12:31:04.377+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,contacts,8628D460-493A-4F02-A843-3DE90134E6F4,intervalBegin,2022-04-19T12:35:09.413+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,microphone,00E6DE0C-4306-4EBE-8F48-5E68732D782E,intervalBegin,2022-04-19T12:35:15.606+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,microphone,00E6DE0C-4306-4EBE-8F48-5E68732D782E,intervalEnd,2022-04-19T12:35:31.202+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,contacts,8628D460-493A-4F02-A843-3DE90134E6F4,intervalEnd,2022-04-19T12:35:42.140+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,A55EAE34-D082-42F1-8208-A5FAD6386C88,intervalBegin,2022-04-19T12:38:15.291+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CC1AD795-AEC4-4AC2-9F39-21BB220A865F,intervalBegin,2022-04-19T12:38:16.960+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CC1AD795-AEC4-4AC2-9F39-21BB220A865F,intervalEnd,2022-04-19T12:38:19.036+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,A55EAE34-D082-42F1-8208-A5FAD6386C88,intervalEnd,2022-04-19T12:38:25.364+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,EF12A66E-175C-46D4-847A-64303536B6FC,intervalBegin,2022-04-19T12:38:34.282+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,0CB8B0BC-7D94-460E-9E04-224148EE470B,intervalBegin,2022-04-19T12:38:34.721+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,0CB8B0BC-7D94-460E-9E04-224148EE470B,intervalEnd,2022-04-19T12:38:35.541+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,EF12A66E-175C-46D4-847A-64303536B6FC,intervalEnd,2022-04-19T12:38:40.211+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,1FCC1AF5-AD65-462B-98A9-A0B0A5872AE2,intervalBegin,2022-04-19T12:39:46.703+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,1FCC1AF5-AD65-462B-98A9-A0B0A5872AE2,intervalEnd,2022-04-19T12:39:46.703+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,7FAE0D72-5475-4EB4-B04A-91E5BED05123,intervalBegin,2022-04-19T12:40:33.254+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,7FAE0D72-5475-4EB4-B04A-91E5BED05123,intervalEnd,2022-04-19T12:40:43.376+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,D84CDE3F-C55D-4877-A972-8DFDF071D111,intervalBegin,2022-04-19T12:54:47.690+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,D84CDE3F-C55D-4877-A972-8DFDF071D111,intervalEnd,2022-04-19T12:55:25.072+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,5D5A92C8-F889-4B88-BD5F-CD4A594B4AA1,intervalBegin,2022-04-19T13:05:03.025+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,5D5A92C8-F889-4B88-BD5F-CD4A594B4AA1,intervalEnd,2022-04-19T13:05:34.103+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,BD60FDCC-DC99-4DD0-8B53-3722FA0BD03D,intervalBegin,2022-04-19T13:12:56.979+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,BD60FDCC-DC99-4DD0-8B53-3722FA0BD03D,intervalEnd,2022-04-19T13:18:11.308+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,A1EA4B20-633F-48A8-96D2-F0BBC7AA24C4,intervalBegin,2022-04-19T13:31:13.179+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,A1EA4B20-633F-48A8-96D2-F0BBC7AA24C4,intervalEnd,2022-04-19T13:31:47.459+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,29DC7F4B-32D9-4F99-968F-9BCD0DCCEEF3,intervalBegin,2022-04-19T13:46:50.621+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,29DC7F4B-32D9-4F99-968F-9BCD0DCCEEF3,intervalEnd,2022-04-19T13:51:12.959+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,D90F0B56-083B-4FB1-B8FC-766E67B6615C,intervalBegin,2022-04-19T14:03:32.833+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,D90F0B56-083B-4FB1-B8FC-766E67B6615C,intervalEnd,2022-04-19T14:05:15.007+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,F1FF19D0-8189-42BA-9808-FBEFD93C210A,intervalBegin,2022-04-19T14:29:23.364+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,F1FF19D0-8189-42BA-9808-FBEFD93C210A,intervalEnd,2022-04-19T14:29:33.465+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,CD1B609C-164A-4E7F-914A-716DA0373DA9,intervalBegin,2022-04-19T18:20:00.533+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,CD1B609C-164A-4E7F-914A-716DA0373DA9,intervalEnd,2022-04-19T18:25:01.794+04:00,access,,,,,,,,,,,
net.whatsapp.WhatsApp,bundleID,contacts,3363C344-9212-48E2-BC9F-E08FF726EBDE,intervalBegin,2022-04-19T18:56:49.974+04:00,access,,,,,,,,,,,
net.whatsapp.WhatsApp,bundleID,contacts,3363C344-9212-48E2-BC9F-E08FF726EBDE,intervalEnd,2022-04-19T19:01:51.587+04:00,access,,,,,,,,,,,
net.whatsapp.WhatsApp,bundleID,photos,8EC9C35A-6D11-4340-8517-73C6EF80E3D3,intervalBegin,2022-04-19T19:06:49.408+04:00,access,,,,,,,,,,,
net.whatsapp.WhatsApp,bundleID,photos,AFD42DBB-C086-4324-980B-8F577A1C501A,intervalBegin,2022-04-19T19:06:49.710+04:00,access,,,,,,,,,,,
net.whatsapp.WhatsApp,bundleID,photos,AFD42DBB-C086-4324-980B-8F577A1C501A,intervalEnd,2022-04-19T19:07:09.621+04:00,access,,,,,,,,,,,
net.whatsapp.WhatsApp,bundleID,photos,8EC9C35A-6D11-4340-8517-73C6EF80E3D3,intervalEnd,2022-04-19T19:09:51.030+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,856CCE6E-FC92-4671-8197-08D28B8AC891,intervalBegin,2022-04-19T19:19:15.085+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,856CCE6E-FC92-4671-8197-08D28B8AC891,intervalEnd,2022-04-19T19:19:28.250+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,contacts,3AD817AB-D8C1-4D3C-8AC6-7B753C96C62A,intervalBegin,2022-04-19T20:09:06.268+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,microphone,C813FE90-B549-4721-90D8-B9B483260E47,intervalBegin,2022-04-19T20:09:10.780+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,microphone,C813FE90-B549-4721-90D8-B9B483260E47,intervalEnd,2022-04-19T20:09:22.650+04:00,access,,,,,,,,,,,
com.apple.mobilephone,bundleID,contacts,3AD817AB-D8C1-4D3C-8AC6-7B753C96C62A,intervalEnd,2022-04-19T20:10:13.363+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CF356542-CFB3-44E0-96AD-12833110D0E5,intervalBegin,2022-04-19T20:11:12.753+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,8ABAEF24-5DFA-4DD7-9B5E-A66591FBE1A9,intervalBegin,2022-04-19T20:11:12.824+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,8ABAEF24-5DFA-4DD7-9B5E-A66591FBE1A9,intervalEnd,2022-04-19T20:12:21.129+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CF356542-CFB3-44E0-96AD-12833110D0E5,intervalEnd,2022-04-19T20:12:50.839+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,1FCB5C81-2A42-4546-B448-E9B269C7FB8A,intervalBegin,2022-04-19T20:17:40.659+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,1FCB5C81-2A42-4546-B448-E9B269C7FB8A,intervalEnd,2022-04-19T20:17:40.751+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9B130666-9B47-44D3-BFF8-80AFB6DCEA7E,intervalBegin,2022-04-19T20:17:40.974+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9B130666-9B47-44D3-BFF8-80AFB6DCEA7E,intervalEnd,2022-04-19T20:17:41.775+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,D8110A85-BCDB-4A78-BEBC-077FC1A17B9C,intervalBegin,2022-04-19T20:17:42.124+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,741D116B-36E5-4087-A60A-2C93D55EEC23,intervalBegin,2022-04-19T20:17:42.151+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,D8110A85-BCDB-4A78-BEBC-077FC1A17B9C,intervalEnd,2022-04-19T20:17:43.320+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,9F5A39E3-6A9D-43A0-B19C-9742FDE95FF6,intervalBegin,2022-04-19T20:17:43.501+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,741D116B-36E5-4087-A60A-2C93D55EEC23,intervalEnd,2022-04-19T20:17:48.438+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,9F5A39E3-6A9D-43A0-B19C-9742FDE95FF6,intervalEnd,2022-04-19T20:17:53.699+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,31ABE7C0-5124-4A74-A58A-4151242947D1,intervalBegin,2022-04-19T20:18:17.674+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,31ABE7C0-5124-4A74-A58A-4151242947D1,intervalEnd,2022-04-19T20:18:17.674+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,557251E0-17BC-4BB8-BA80-03FBFB17B09A,intervalBegin,2022-04-19T20:33:49.288+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,557251E0-17BC-4BB8-BA80-03FBFB17B09A,intervalEnd,2022-04-19T20:44:16.504+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F764AD29-57AB-41D7-847E-5D51791D40D3,intervalBegin,2022-04-19T22:43:03.300+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F764AD29-57AB-41D7-847E-5D51791D40D3,intervalEnd,2022-04-19T22:43:04.722+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3CC75318-4605-4D2D-B174-ECC1BE63F75B,intervalBegin,2022-04-20T00:48:50.799+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,DE96C7B7-0A5A-473B-9AC8-95A96DE1566A,intervalBegin,2022-04-20T00:48:51.728+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3CC75318-4605-4D2D-B174-ECC1BE63F75B,intervalEnd,2022-04-20T00:48:51.753+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,DE96C7B7-0A5A-473B-9AC8-95A96DE1566A,intervalEnd,2022-04-20T00:48:52.714+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,E0BBB20D-1817-4B08-8F7B-E0B51B70B981,intervalBegin,2022-04-20T00:56:38.089+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9A5B2B09-4007-471A-B42D-407DD668575C,intervalBegin,2022-04-20T00:56:38.478+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9839B53A-5E22-47C1-8EDC-D5D9DDD87CE1,intervalBegin,2022-04-20T00:56:41.495+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9839B53A-5E22-47C1-8EDC-D5D9DDD87CE1,intervalEnd,2022-04-20T00:56:42.409+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9A5B2B09-4007-471A-B42D-407DD668575C,intervalEnd,2022-04-20T00:56:44.260+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,E0BBB20D-1817-4B08-8F7B-E0B51B70B981,intervalEnd,2022-04-20T00:56:48.265+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,110B37C6-53E3-4D0D-BFB2-5FB7BB2922C1,intervalBegin,2022-04-20T01:10:15.723+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,110B37C6-53E3-4D0D-BFB2-5FB7BB2922C1,intervalEnd,2022-04-20T01:10:17.063+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,8AC10B7F-A613-447D-8057-2402F8A7102D,intervalBegin,2022-04-20T02:11:29.474+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,8AC10B7F-A613-447D-8057-2402F8A7102D,intervalEnd,2022-04-20T02:11:29.476+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A0935142-B8ED-46AA-9142-2B2DD4385606,intervalBegin,2022-04-20T02:35:50.703+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A0935142-B8ED-46AA-9142-2B2DD4385606,intervalEnd,2022-04-20T02:35:52.440+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,3791DCFB-F677-41C5-A96E-5F2508F595FC,intervalBegin,2022-04-20T04:00:39.778+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,3791DCFB-F677-41C5-A96E-5F2508F595FC,intervalEnd,2022-04-20T04:00:49.970+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CD6CE1E1-47D8-486E-B940-8D97A62FFAF4,intervalBegin,2022-04-20T04:02:26.660+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CD6CE1E1-47D8-486E-B940-8D97A62FFAF4,intervalEnd,2022-04-20T04:02:35.082+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6F57EEA2-00DA-4EFA-88FC-8ED45A90054E,intervalBegin,2022-04-20T04:02:49.152+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6F57EEA2-00DA-4EFA-88FC-8ED45A90054E,intervalEnd,2022-04-20T04:02:55.382+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E10CFC1C-850C-48C0-A7A8-5882F7463A60,intervalBegin,2022-04-20T04:06:33.192+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E10CFC1C-850C-48C0-A7A8-5882F7463A60,intervalEnd,2022-04-20T04:06:34.029+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E2DA79DC-BC46-4E25-982D-1BE835842F65,intervalBegin,2022-04-20T04:06:51.479+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E2DA79DC-BC46-4E25-982D-1BE835842F65,intervalEnd,2022-04-20T04:06:53.668+04:00,access,,,,,,,,,,,
com.apple.Health,bundleID,contacts,B0EF3307-42E1-46A3-8A36-AD4F05A4AAB8,intervalBegin,2022-04-20T04:07:45.156+04:00,access,,,,,,,,,,,
com.apple.Health,bundleID,contacts,B0EF3307-42E1-46A3-8A36-AD4F05A4AAB8,intervalEnd,2022-04-20T04:08:30.017+04:00,access,,,,,,,,,,,
com.apple.Health,bundleID,contacts,EF403BA4-8817-4B06-A61A-67C2691166D0,intervalBegin,2022-04-20T04:10:15.836+04:00,access,,,,,,,,,,,
com.apple.Health,bundleID,contacts,EF403BA4-8817-4B06-A61A-67C2691166D0,intervalEnd,2022-04-20T04:11:00.835+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,6D660EDE-AAA2-4AB7-BA94-A3A386F7B39D,intervalBegin,2022-04-20T04:15:36.392+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6877C7CC-0709-4048-937D-D91E7284A9CD,intervalBegin,2022-04-20T04:15:36.401+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,BFD82C70-CD4C-4550-9196-BF044B307EA2,intervalBegin,2022-04-20T04:15:51.395+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,BFD82C70-CD4C-4550-9196-BF044B307EA2,intervalEnd,2022-04-20T04:16:01.592+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,6D660EDE-AAA2-4AB7-BA94-A3A386F7B39D,intervalEnd,2022-04-20T04:16:11.924+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6877C7CC-0709-4048-937D-D91E7284A9CD,intervalEnd,2022-04-20T04:16:21.295+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,EF9828C0-9933-49B9-83B6-692CA7CC0C2D,intervalBegin,2022-04-20T04:20:30.595+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,EF9828C0-9933-49B9-83B6-692CA7CC0C2D,intervalEnd,2022-04-20T04:20:59.162+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C63ED6D4-E855-46A5-9B62-2F6D66BBA53B,intervalBegin,2022-04-20T04:33:57.367+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C63ED6D4-E855-46A5-9B62-2F6D66BBA53B,intervalEnd,2022-04-20T04:33:58.433+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,45B69A1D-DE34-4818-91F4-593CA123CAB1,intervalBegin,2022-04-20T04:38:39.106+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,45B69A1D-DE34-4818-91F4-593CA123CAB1,intervalEnd,2022-04-20T04:38:40.661+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F2FC03A2-E123-4BC8-8B15-6F79DACBA87D,intervalBegin,2022-04-20T04:38:53.322+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F2FC03A2-E123-4BC8-8B15-6F79DACBA87D,intervalEnd,2022-04-20T04:38:53.812+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,690D3554-30AB-4214-A0E0-EDF31D351D5D,intervalBegin,2022-04-20T04:39:10.054+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,377F23C5-73DF-4CE1-B9E4-685D8DC98655,intervalBegin,2022-04-20T04:39:26.724+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,377F23C5-73DF-4CE1-B9E4-685D8DC98655,intervalEnd,2022-04-20T04:40:11.720+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,8D52D503-02D9-4281-8036-47691EFCB6B0,intervalBegin,2022-04-20T04:40:15.107+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,8D52D503-02D9-4281-8036-47691EFCB6B0,intervalEnd,2022-04-20T04:41:00.002+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,3004A681-A40D-4B1A-B4A0-27CABCF7CB12,intervalBegin,2022-04-20T04:41:54.744+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,3004A681-A40D-4B1A-B4A0-27CABCF7CB12,intervalEnd,2022-04-20T04:42:39.667+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,9FB01257-735D-4F5A-B74A-7E3030E8F04C,intervalBegin,2022-04-20T04:42:54.875+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,690D3554-30AB-4214-A0E0-EDF31D351D5D,intervalEnd,2022-04-20T04:43:24.990+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,9FB01257-735D-4F5A-B74A-7E3030E8F04C,intervalEnd,2022-04-20T04:43:39.829+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8BF510DA-21D9-4C2B-9B7C-64281EF8BC3E,intervalBegin,2022-04-20T04:43:44.568+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8BF510DA-21D9-4C2B-9B7C-64281EF8BC3E,intervalEnd,2022-04-20T04:43:45.372+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B6C2710E-6AD8-49A5-8DBF-A7880C1DAFAA,intervalBegin,2022-04-20T04:44:18.425+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B6C2710E-6AD8-49A5-8DBF-A7880C1DAFAA,intervalEnd,2022-04-20T04:44:20.100+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3FA199D6-F285-4012-9105-6636B5B2F747,intervalBegin,2022-04-20T05:18:58.395+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,239B3A39-5F37-4E17-896F-6EC850D0E071,intervalBegin,2022-04-20T05:18:58.397+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,239B3A39-5F37-4E17-896F-6EC850D0E071,intervalEnd,2022-04-20T05:26:29.669+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3FA199D6-F285-4012-9105-6636B5B2F747,intervalEnd,2022-04-20T05:34:01.290+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E1F6A1F4-2803-4429-BC1C-DD71D854A1D1,intervalBegin,2022-04-20T05:39:07.010+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E1F6A1F4-2803-4429-BC1C-DD71D854A1D1,intervalEnd,2022-04-20T05:39:07.998+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CD44DB80-497D-4019-8C15-5E7FF6AD77A3,intervalBegin,2022-04-20T05:39:14.256+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,16F588D7-B8B7-4C89-A1AC-6F78FB7B48E5,intervalBegin,2022-04-20T05:39:14.283+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,FB8B3951-2FA9-4047-A0F1-35953F84566A,intervalBegin,2022-04-20T05:39:23.091+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,FB8B3951-2FA9-4047-A0F1-35953F84566A,intervalEnd,2022-04-20T05:39:57.231+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CD44DB80-497D-4019-8C15-5E7FF6AD77A3,intervalEnd,2022-04-20T05:39:58.459+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,16F588D7-B8B7-4C89-A1AC-6F78FB7B48E5,intervalEnd,2022-04-20T05:39:59.272+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,283B2F2B-53D6-48BD-9191-EFDEEF399270,intervalBegin,2022-04-20T05:40:11.557+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,283B2F2B-53D6-48BD-9191-EFDEEF399270,intervalEnd,2022-04-20T05:40:12.407+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,17C88758-3927-4E33-B16C-10BABE2705FF,intervalBegin,2022-04-20T05:40:28.066+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,17C88758-3927-4E33-B16C-10BABE2705FF,intervalEnd,2022-04-20T05:40:28.427+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,134E4116-0B6C-4BD2-A214-F54AB192EF9E,intervalBegin,2022-04-20T05:44:05.084+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,134E4116-0B6C-4BD2-A214-F54AB192EF9E,intervalEnd,2022-04-20T05:44:05.599+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,A3113CC2-1AE0-47AC-99CE-4D216C2CD39F,intervalBegin,2022-04-20T06:14:30.076+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,A3113CC2-1AE0-47AC-99CE-4D216C2CD39F,intervalEnd,2022-04-20T06:15:04.332+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,A91539CE-650C-4A7C-B1DD-D65A77B7DC4C,intervalBegin,2022-04-20T06:25:59.242+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,FC2B9D9C-C1A0-4F3F-8E2D-51ED0363E00E,intervalBegin,2022-04-20T06:25:59.242+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,A91539CE-650C-4A7C-B1DD-D65A77B7DC4C,intervalEnd,2022-04-20T06:40:57.814+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,FC2B9D9C-C1A0-4F3F-8E2D-51ED0363E00E,intervalEnd,2022-04-20T06:45:58.044+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,4F6D8304-C6CB-4391-96AF-D7C790940E38,intervalBegin,2022-04-20T07:25:25.805+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,4F6D8304-C6CB-4391-96AF-D7C790940E38,intervalEnd,2022-04-20T07:25:26.383+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,D02A1AEC-95E8-4B4B-99E1-DCC041C4EF7A,intervalBegin,2022-04-20T07:25:30.492+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F86890B3-0330-48CD-BC77-485EA78C7BBD,intervalBegin,2022-04-20T07:25:30.493+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,547F6EC4-48E2-42AE-8C9A-97172AD0F2ED,intervalBegin,2022-04-20T07:25:36.355+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,D02A1AEC-95E8-4B4B-99E1-DCC041C4EF7A,intervalEnd,2022-04-20T07:26:02.042+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,547F6EC4-48E2-42AE-8C9A-97172AD0F2ED,intervalEnd,2022-04-20T07:26:10.604+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F86890B3-0330-48CD-BC77-485EA78C7BBD,intervalEnd,2022-04-20T07:26:15.401+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0A39CF03-A10D-4BBE-B7D0-E9487D287B1B,intervalBegin,2022-04-20T07:26:18.659+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0A39CF03-A10D-4BBE-B7D0-E9487D287B1B,intervalEnd,2022-04-20T07:26:19.378+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,823BF364-694E-457F-9494-2600650E3705,intervalBegin,2022-04-20T07:26:19.585+04:00,access,,,,,,,,,,,
